hour,consumption,I,temperature
5346,833.19,238.909,29.6
5347,846.41,43.6259,29.3
5348,822.79,0,29
5349,788.48,0,28.9
5350,809.33,0,28.9
5351,791.04,0,28.8
5352,751.13,0,28.7
5353,679.84,0,28.7
5354,573.79,0,28.6
5355,594.8,0,28.6
5356,591.06,0,28.5
5357,627.88,0,28.5
5358,697.79,0,28.6
5359,705.97,48.8132,29
5360,756.86,13.3,29.4
5361,839.47,120.316,29.7
5362,768.85,344.536,30
5363,847.94,243.541,30.3
5364,791.01,393.579,30.5
5365,760.4,708.693,30.5
5366,777.5,739.369,30.5
5367,743.47,680.759,30.4
5368,774.87,588.193,30.2
5369,744.69,311.873,29.8
5370,673.61,188.72,29.3
5371,607.67,51.6548,29.1
5372,611.21,0,28.7
5373,575.83,0,28.7
5374,603.19,0,28.6
5375,586.71,0,28.5
5376,565.19,0,28.3
5377,594.72,0,28.1
5378,562.95,0,28
5379,595.26,0,27.8
5380,552.52,0,27.8
5381,595.12,0,27.8
5382,617.97,0,28.1
5383,651.79,71.9521,28.5
5384,706.59,267.199,28.9
5385,735.49,463.567,29.3
5386,738.34,655.569,29.7
5387,705.95,809.712,29.9
5388,731.61,900.346,30.1
5389,715.28,807.315,30.1
5390,707.07,830.059,30
5391,723.52,791.395,29.9
5392,696.51,639.371,29.8
5393,691.62,447.881,29.6
5394,644.09,237.414,29.3
5395,608.21,51.0324,29.2
5396,580.3,0,29.1
5397,568.89,0,29.1
5398,587.77,0,28.9
5399,544.6,0,28.7
5400,565.68,0,28.4
5401,570.59,0,28.1
5402,584.88,0,27.7
5403,525.58,0,27.3
5404,557.86,0,27
5405,570.12,0,27
5406,670.8,0,27.2
5407,691.73,44.1727,27.5
5408,821.02,252.427,27.9
5409,817.97,472.761,28.2
5410,847.97,661.823,28.4
5411,807.7,727.136,28.4
5412,923.51,825.597,28.3
5413,839.33,917.327,28.2
5414,905.79,857.404,28.1
5415,886.76,781.598,28
5416,812.9,629.762,27.9
5417,888.59,438.394,27.7
5418,870.27,229.017,27.6
5419,843.4,46.7174,27.5
5420,873.66,0,27.5
5421,836.44,0,27.6
5422,826.97,0,27.8
5423,820.53,0,27.9
5424,775.34,0,27.9
5425,721.9,0,27.9
5426,646.4,0,27.9
5427,622.67,0,27.9
5428,635.04,0,27.9
5429,623.66,0,27.9
5430,688.83,0,28.1
5431,747.4,63.7952,28.4
5432,794.33,242.723,28.7
5433,840.34,456.742,28.9
5434,858.84,462.325,29
5435,811.21,188.135,29
5436,888.19,475.838,29
5437,865.88,853.631,29
5438,923.43,420.598,28.9
5439,938.04,507.391,28.8
5440,810.47,639.311,28.7
5441,832.5,412.118,28.7
5442,828.51,226.539,28.5
5443,790.57,47.887,28.4
5444,829.48,0,28.3
5445,821.18,0,28.3
5446,764.39,0,28.3
5447,799.73,0,28.3
5448,790.62,0,28.2
5449,745.87,0,28.1
5450,659.5,0,28
5451,626.72,0,28
5452,609.08,0,28
5453,620.18,0,28.1
5454,712.16,0,28.2
5455,757.8,52.7814,28.5
5456,818.02,227.172,28.9
5457,854.29,479.337,29.2
5458,832.37,570.345,29.5
5459,879.13,701.386,29.9
5460,895.73,741.559,30.2
5461,840.08,425.751,30.4
5462,873.59,465.752,30.5
5463,872.32,410.769,30.5
5464,799.63,623.95,30.3
5465,810.87,449.864,29.9
5466,818.23,236.922,29.5
5467,792.26,47.8552,29.2
5468,827.41,0,28.9
5469,784.84,0,28.8
5470,758.35,0,28.7
5471,806.42,0,28.6
5472,775.08,0,28.6
5473,706.22,0,28.5
5474,628.84,0,28.5
5475,609.94,0,28.4
5476,579.14,0,28.4
5477,594.73,0,28.4
5478,688.36,0,28.6
5479,745.07,68.8592,28.9
5480,860.47,264.34,29.3
5481,913.02,475.231,29.5
5482,894.15,558.789,29.7
5483,852.98,674.118,29.9
5484,948.93,790.449,30.1
5485,915.7,717.883,30.1
5486,928.17,873.261,30.1
5487,972.24,788.157,30
5488,900.47,634.129,29.9
5489,873.75,432.429,29.7
5490,890.09,139.662,29.5
5491,817.23,18.05,29.3
5492,893.97,0,29.2
5493,868.36,0,29.1
5494,802.27,0,29.1
5495,835.78,0,29
5496,795.45,0,28.8
5497,756.98,0,28.7
5498,711.05,0,28.6
5499,621.96,0,28.5
5500,657.38,0,28.5
5501,641.62,0,28.5
5502,741.98,0,28.6
5503,824.71,67.4604,29.1
5504,839.56,264.347,29.5
5505,918.22,472.933,29.9
5506,880.15,617.057,30.2
5507,844.63,503.91,30.5
5508,924.29,612.166,30.6
5509,875.66,671.396,30.7
5510,908.86,876.127,30.6
5511,953.14,225.888,30.5
5512,869.78,588.183,30.4
5513,872.38,397.852,30.1
5514,896.18,224.629,29.8
5515,842.31,20.9654,29.5
5516,855.96,0,29.1
5517,879.64,0,29
5518,812.34,0,28.9
5519,835.44,0,28.8
5520,805.32,0,28.6
5521,714,0,28.5
5522,607.72,0,28.4
5523,611.31,0,28.3
5524,622.87,0,28.3
5525,635.54,0,28.2
5526,699.62,0,28.4
5527,763.43,46.0441,28.9
5528,753.31,238.699,29.4
5529,788.44,217.703,29.7
5530,787.86,147.687,30.1
5531,758.63,176.572,30.4
5532,821.31,416.725,30.7
5533,746.07,851.472,30.9
5534,715.21,750.569,30.9
5535,727.59,201.444,30.9
5536,744.77,22.8,30.7
5537,733.79,84.2078,30.4
5538,643.84,55.0103,29.9
5539,630.79,21.8838,29.6
5540,600.92,0,29
5541,571.67,0,28.8
5542,569.22,0,28.6
5543,592.7,0,28.4
5544,585.25,0,28.3
5545,568.92,0,28.2
5546,587.55,0,28.1
5547,572.22,0,28.1
5548,584.48,0,28
5549,599.48,0,27.9
5550,658.9,0,28
5551,711.36,37.2692,28.3
5552,748.49,86.9221,28.7
5553,755.96,402.277,29.2
5554,729.46,585.295,29.8
5555,725.02,451.504,30.4
5556,729.86,108.3,30.9
5557,704.83,196.321,31.3
5558,703.77,201.616,31.4
5559,724.07,264.812,31.5
5560,733.73,573.761,31.3
5561,708.87,192.311,31
5562,653.22,211.854,30.4
5563,608.26,36.1024,30
5564,595.99,0,29.3
5565,579.25,0,29.1
5566,612.23,0,28.9
5567,600.95,0,28.8
5568,611.96,0,28.6
5569,608.47,0,28.4
5570,598.98,0,28.2
5571,633.97,0,28.1
5572,583.16,0,28
5573,631.72,0,27.9
5574,753.78,0,28.1
5575,771.99,39.1664,28.7
5576,825.67,174.935,29.2
5577,907.7,445.804,29.6
5578,937.46,637.928,30.1
5579,877.2,780.808,30.4
5580,929.37,630.987,30.7
5581,865.59,761.977,30.9
5582,902.12,833.828,30.9
5583,946.15,730.953,30.8
5584,894.5,535.734,30.7
5585,889.1,261.674,30.4
5586,887.99,152.44,30
5587,832.15,25.0266,29.7
5588,899.98,0,29.4
5589,871.84,0,29.3
5590,869.1,0,29.3
5591,847.59,0,29.2
5592,799.36,0,29
5593,752.98,0,28.9
5594,643.07,0,28.9
5595,611.43,0,28.8
5596,624.09,0,28.8
5597,643.72,0,28.9
5598,724.31,0,29
5599,806.95,60.2634,29.4
5600,844.24,239.027,29.8
5601,892.61,403.3,30.1
5602,919,527.938,30.4
5603,852.9,795.268,30.7
5604,955.43,861.407,30.9
5605,893.79,816.178,30.9
5606,939.42,875.823,30.9
5607,907.83,763.941,30.7
5608,874.11,619.89,30.5
5609,908.34,416.032,30.2
5610,922.14,192.042,29.9
5611,929.74,27.2295,29.8
5612,916.78,0,29.6
5613,881.01,0,29.6
5614,870.11,0,29.5
5615,895.09,0,29.4
5616,864.43,0,29.2
5617,830.42,0,29.1
5618,745.19,0,29
5619,691.91,0,28.9
5620,686.8,0,28.8
5621,679.4,0,28.8
5622,759.29,0,28.9
5623,844.38,44.2166,29.2
5624,896.05,235.413,29.6
5625,907.22,447.019,29.9
5626,917.46,636.267,30.1
5627,935.13,785.316,30.3
5628,965.48,876.013,30.4
5629,901.57,905.315,30.5
5630,928.84,868.97,30.5
5631,959.62,765.787,30.4
5632,919.08,607.761,30.3
5633,900.78,356.379,30.1
5634,953.64,70.0921,29.8
5635,892.87,22.6167,29.6
5636,915.73,0,29.4
5637,910.58,0,29.3
5638,852.32,0,29.2
5639,896.5,0,29.1
5640,896.68,0,29
5641,827.32,0,28.9
5642,720.13,0,28.8
5643,719.52,0,28.7
5644,664.53,0,28.6
5645,728.18,0,28.5
5646,777.98,0,28.5
5647,817.8,46.4938,28.8
5648,901.12,175.546,29.3
5649,863.54,427.936,29.6
5650,890.75,552.112,29.9
5651,882,611.056,30.2
5652,893.38,526.358,30.3
5653,836.89,635.942,30.4
5654,941.72,343.143,30.3
5655,945.41,728.527,30.1
5656,859.73,576.535,29.8
5657,860.68,387.607,29.6
5658,850.29,181.042,29.2
5659,825.96,21.412,29.1
5660,858.98,0,28.9
5661,811.8,0,28.9
5662,789.61,0,28.9
5663,818.53,0,28.7
5664,793.98,0,28.6
5665,749.14,0,28.5
5666,701.71,0,28.4
5667,659.86,0,28.2
5668,669.31,0,28.1
5669,608.4,0,28
5670,750.78,0,28
5671,771.68,49.6513,28.3
5672,842.28,196.63,28.6
5673,860.72,421.711,28.9
5674,894.35,628.541,29.1
5675,883.94,742.778,29.3
5676,908.57,848.23,29.5
5677,845.78,900.345,29.6
5678,874.02,856.117,29.6
5679,886.03,765.027,29.5
5680,839,560.253,29.3
5681,820.01,380.824,28.9
5682,833.79,197.354,28.5
5683,775.78,26.2455,28.2
5684,829.69,0,28
5685,775.61,0,28
5686,775.05,0,27.9
5687,774.71,0,27.8
5688,758.11,0,27.9
5689,715.32,0,28
5690,654.09,0,28
5691,609.35,0,28
5692,612.22,0,27.8
5693,630.25,0,27.7
5694,723.07,0,27.6
5695,715.09,58.775,27.8
5696,746.56,252.929,28.1
5697,792.53,465.064,28.3
5698,797.18,503.666,28.6
5699,749.66,762.646,29.2
5700,781.6,693.359,29.6
5701,786.02,815.8,29.9
5702,772.48,875.297,30.1
5703,749.09,735.039,30.2
5704,796.41,613.188,30
5705,755.46,416.496,29.8
5706,703.7,194.511,29.4
5707,619.3,23.8401,29.2
5708,619.54,0,28.9
5709,591.25,0,28.9
5710,595.47,0,28.8
5711,600.21,0,28.8
5712,594.56,0,28.7
5713,594.31,0,28.7
5714,583.03,0,28.6
5715,604.13,0,28.6
5716,604.29,0,28.5
5717,592.88,0,28.5
5718,714.82,0,28.5
5719,749.15,59.0142,28.8
5720,803.37,254.432,29.1
5721,767.15,466.56,29.4
5722,780.56,655.131,29.7
5723,759.57,759.45,30
5724,794.9,823.94,30.2
5725,775.3,871.492,30.3
5726,753.68,815.436,30.3
5727,751.05,710.631,30.3
5728,737.32,601.03,30.1
5729,732.5,404.294,29.9
5730,675.44,194.541,29.5
5731,605.13,21.6076,29.3
5732,561.43,0,29.1
5733,540.13,0,29.1
5734,512.96,0,29
5735,520.41,0,28.9
5736,525.34,0,28.8
5737,532.39,0,28.7
5738,547.05,0,28.7
5739,513.44,0,28.6
5740,522.12,0,28.6
5741,539.43,0,28.6
5742,644.58,0,28.6
5743,784.33,56.8505,28.8
5744,787.58,249.666,29.2
5745,816.91,355.012,29.5
5746,846.35,642.394,29.7
5747,828.63,778.959,29.9
5748,891.86,819.702,30.1
5749,884.38,890.86,30.1
5750,897.8,765.948,30.1
5751,872.59,748.805,30.1
5752,830.03,593.281,29.9
5753,831.96,400.959,29.7
5754,898.66,189.512,29.3
5755,834,18.2314,29.1
5756,852.88,0,28.9
5757,859.19,0,28.8
5758,793.29,0,28.7
5759,847.16,0,28.6
5760,808.66,0,28.5
5761,737.32,0,28.4
5762,691.14,0,28.3
5763,623.19,0,28.2
5764,639.4,0,28.1
5765,618.79,0,28
5766,709,0,28.1
5767,798.81,56.9235,28.4
5768,798.01,231.768,28.8
5769,816.39,461.951,29.1
5770,848.52,648.018,29.3
5771,852.44,719.461,29.5
5772,875.12,558.37,29.7
5773,856.92,727.757,29.9
5774,868.95,760.691,30
5775,840.65,702.226,30
5776,783.43,577.005,30
5777,795.93,380.9,29.8
5778,811.49,186.826,29.5
5779,767.07,19.7973,29.3
5780,783.01,0,29
5781,780.16,0,28.9
5782,746.37,0,28.7
5783,773.82,0,28.5
5784,755.99,0,28.3
5785,719.02,0,28.2
5786,626.71,0,28
5787,622.28,0,27.9
5788,618.19,0,27.9
5789,627.31,0,28
5790,677.44,0,28.2
5791,746.03,49.894,28.6
5792,847.17,245.857,29.1
5793,875.82,457.827,29.5
5794,901,638.45,29.9
5795,815.68,767.972,30.2
5796,859.28,858.654,30.4
5797,841.9,771.258,30.6
5798,879.89,697.458,30.6
5799,907.59,625.47,30.5
5800,836.84,273.165,30.2
5801,853.28,342.992,29.8
5802,871.33,97.904,29.3
5803,834.55,7.6,29
5804,841.72,0,28.6
5805,817.94,0,28.4
5806,812.63,0,28.2
5807,873.28,0,28.1
5808,807.49,0,28
5809,687.14,0,27.9
5810,678.78,0,27.8
5811,663.91,0,27.7
5812,657.17,0,27.7
5813,677.52,0,27.7
5814,715.2,0,27.7
5815,781.78,35.2444,28
5816,821.09,228.568,28.5
5817,837.36,449.065,28.9
5818,841.93,629.456,29.4
5819,855.99,730.757,29.9
5820,894.73,864,30.3
5821,904.53,584.997,30.6
5822,902.55,264.359,30.8
5823,880.42,267.011,30.9
5824,833.47,198.873,30.8
5825,829.49,144.195,30.5
5826,833.32,104.234,30
5827,820.4,9.5,29.7
5828,840.44,0,29.5
5829,832.8,0,29.3
5830,782.73,0,29.1
5831,836.68,0,29
5832,777.14,0,28.9
5833,747.15,0,28.7
5834,721,0,28.6
5835,629.13,0,28.5
5836,657.94,0,28.5
5837,667.3,0,28.5
5838,745.71,0,28.5
5839,756.74,38.5604,28.7
5840,792.01,173.034,29.1
5841,840.19,362.108,29.4
5842,832.55,652.244,29.8
5843,869.47,694.141,30.1
5844,854.92,880.814,30.4
5845,900.65,901.81,30.6
5846,858.09,856.214,30.8
5847,876.25,749.089,31
5848,836.8,365.373,30.8
5849,811.57,389.859,30.3
5850,887.77,84.3656,29.7
5851,815.27,8.55,29.3
5852,839.89,0,28.5
5853,793.51,0,28.1
5854,785.52,0,27.8
5855,774.69,0,27.7
5856,737.14,0,27.7
5857,673.19,0,27.7
5858,645.58,0,27.7
5859,636.02,0,27.7
5860,625.84,0,27.8
5861,637.2,0,27.8
5862,676.21,0,27.8
5863,686.43,37.5102,28.1
5864,718.12,168.218,28.6
5865,809.38,360.51,29.1
5866,769.96,165.707,29.5
5867,725.35,83.6,29.8
5868,777.14,312.141,30.1
5869,734.2,763.753,30.3
5870,717.45,805.902,30.4
5871,735.61,569.756,30.4
5872,720.41,482.553,30.4
5873,713.56,231.462,30
5874,632.58,174.877,29.5
5875,548.3,11.3643,29.3
5876,579.45,0,28.8
5877,549.33,0,28.5
5878,548.64,0,28.2
5879,529.68,0,27.9
5880,557.16,0,27.6
5881,571.76,0,27.4
5882,553.44,0,27.2
5883,552.78,0,27.1
5884,551.43,0,27
5885,556.35,0,27
5886,606.87,0,27
5887,637.82,49.2097,27.2
5888,709.15,243.158,27.4
5889,704.74,457.077,27.6
5890,716.16,646.983,28
5891,676.82,780.678,28.4
5892,695.64,710.426,28.7
5893,685.1,800.216,28.9
5894,697.43,692.67,29
5895,692.51,659.074,29.1
5896,704.96,367.659,29.1
5897,660.32,267.552,28.8
5898,610.81,68.1635,28.4
5899,585.8,4.75,28.2
5900,563.08,0,27.8
5901,559.93,0,27.6
5902,575.31,0,27.4
5903,567.42,0,27.2
5904,569.13,0,27
5905,543.93,0,26.8
5906,568.12,0,26.6
5907,562.59,0,26.4
5908,581.66,0,26.3
5909,572.46,0,26.3
5910,621.45,0,26.3
5911,621.5,47.6294,26.6
5912,610.58,238.885,26.9
5913,633.93,341.612,27.1
5914,615.91,512.578,27.4
5915,651.59,713.086,27.8
5916,669.15,875.136,28
5917,634.46,796.136,28.1
5918,652.43,690.948,28.1
5919,619.54,553.657,28
5920,616.76,579.957,27.8
5921,609.8,372.123,27.6
5922,577.47,48.6841,27.3
5923,593.66,1.9,27.2
5924,585.57,0,27
5925,609.09,0,27
5926,566.2,0,27
5927,585.4,0,26.9
5928,568.81,0,26.9
5929,587.08,0,26.9
5930,584.8,0,26.9
5931,568.15,0,26.8
5932,604.26,0,26.7
5933,569.48,0,26.6
5934,690.76,0,26.6
5935,776.82,47.8141,26.7
5936,872.59,241.789,26.9
5937,873.49,454.608,27.1
5938,822.46,643.615,27.4
5939,798.71,789.656,27.6
5940,865.98,877.734,27.8
5941,833.65,897.909,27.8
5942,863.82,791.084,27.8
5943,853.42,739.611,27.7
5944,790.04,512.896,27.6
5945,809.94,14.25,27.4
5946,836.07,7.6,27.1
5947,829.21,0,27
5948,839.2,0,26.8
5949,791.38,0,26.8
5950,811.62,0,26.8
5951,809.67,0,26.7
5952,816.09,0,26.7
5953,733.51,0,26.6
5954,658.85,0,26.5
5955,621.08,0,26.4
5956,662.76,0,26.3
5957,646.64,0,26.2
5958,704.19,0,26.2
5959,770.15,47.6356,26.2
5960,840.7,242.69,26.5
5961,862.35,364.504,26.8
5962,851.33,643.157,27.3
5963,826.45,676.438,27.8
5964,903.98,773.725,28.3
5965,818.86,581.387,28.7
5966,866.14,723.037,28.9
5967,848.3,302.103,28.9
5968,827.34,229.038,28.8
5969,829.12,188.364,28.6
5970,814.92,16.15,28.3
5971,828.95,0,28.1
5972,823.47,0,27.9
5973,784.55,0,27.7
5974,780.24,0,27.4
5975,818.07,0,27.2
5976,804.37,0,26.9
5977,736.86,0,26.6
5978,654.95,0,26.5
5979,620.01,0,26.3
5980,652.22,0,26.2
5981,641.36,0,26.2
5982,694.33,0,26.3
5983,725.73,48.5023,26.6
5984,810.86,244.347,27
5985,806.3,458.603,27.4
5986,840.26,441.891,27.9
5987,830.31,716.699,28.4
5988,879.55,875.277,29
5989,836.98,895.892,29.4
5990,879.95,837.999,29.7
5991,848.66,728.594,29.8
5992,863.16,565.207,29.6
5993,866.45,366.027,29.3
5994,876.38,155.586,28.8
5995,843.11,0,28.6
5996,813.83,0,28
5997,842.43,0,27.8
5998,808.37,0,27.6
5999,832.81,0,27.5
6000,770.88,0,27.3
6001,752.49,0,27.2
6002,683.57,0,27
6003,636.03,0,26.8
6004,663.98,0,26.6
6005,652.33,0,26.5
6006,734.85,0,26.5
6007,780.12,33.5016,26.8
6008,800.77,172.966,27.2
6009,795.68,446.992,27.7
6010,825.37,511.611,28.4
6011,849.12,766.034,29
6012,898.96,850.472,29.6
6013,900.61,807.399,30.1
6014,863.7,831.412,30.3
6015,896.27,718.844,30.4
6016,872.55,492.011,30.3
6017,832.68,320.209,30
6018,896.44,129.765,29.5
6019,851.67,0,29.2
6020,798.56,0,28.7
6021,801.87,0,28.4
6022,795.68,0,28.1
6023,794.88,0,27.8
6024,784.47,0,27.4
6025,696.78,0,27
6026,639.43,0,26.6
6027,627.91,0,26.3
6028,629.9,0,26.1
6029,643.58,0,25.9
6030,704.76,0,25.8
6031,744.25,13.3,26.1
6032,782.92,23.75,26.6
6033,757.33,57.95,27.3
6034,792.35,128.919,28
6035,799.18,498.254,28.7
6036,798.61,228.789,29.4
6037,752.08,38.95,29.9
6038,750.5,191.797,30.3
6039,756.24,190.553,30.6
6040,727.28,102.6,30.6
6041,749.04,65.55,30.5
6042,690.72,21.85,30.2
6043,661.11,0,30
6044,675.79,0,29.5
6045,608.33,0,29.2
6046,615.44,0,28.9
6047,641.36,0,28.4
6048,648.01,0,28
6049,639.63,0,27.5
6050,625.91,0,27.1
6051,623.46,0,26.7
6052,652.09,0,26.4
6053,644.76,0,26.2
6054,687.49,0,26.2
6055,700.12,13.3,26.5
6056,752.5,19,27
6057,712.66,42.75,27.6
6058,748.34,93.1,28.2
6059,736.85,89.3,28.9
6060,743.32,78.85,29.5
6061,745.81,87.4,30
6062,723.59,56.05,30.3
6063,743.05,78.85,30.4
6064,752.8,57.95,30.4
6065,710.22,38.95,30.3
6066,704.31,10.45,29.8
6067,616.43,0,29.6
6068,645,0,29
6069,594.71,0,28.7
6070,634.01,0,28.4
6071,597.17,0,28
6072,621.12,0,27.7
6073,627.21,0,27.4
6074,617.51,0,27
6075,625.1,0,26.7
6076,611.32,0,26.5
6077,613.7,0,26.4
6078,741.16,0,26.5
6079,830.46,28.4613,26.8
6080,795.93,217.558,27.2
6081,793.13,428.748,27.6
6082,787.65,580.433,28.1
6083,838.67,737.019,28.6
6084,853.39,844.475,29.1
6085,813.49,864.63,29.4
6086,844.5,834.426,29.6
6087,897.97,722.927,29.8
6088,809.34,557.256,29.9
6089,825.05,225.721,29.8
6090,830.53,140.947,29.4
6091,831.76,0,29.2
6092,833.41,0,28.9
6093,799.98,0,28.6
6094,814.06,0,28.3
6095,790.17,0,27.9
6096,796.37,0,27.5
6097,730.77,0,27.2
6098,644.23,0,26.9
6099,639.62,0,26.6
6100,634.55,0,26.3
6101,656.25,0,26.2
6102,712.05,0,26.2
6103,738.98,41.6967,26.5
6104,805.61,235.939,27
6105,824.07,450.662,27.5
6106,847.65,640.184,28.2
6107,802.89,790.497,28.9
6108,830.62,839.662,29.6
6109,865.83,894.191,30.1
6110,871.85,811.868,30.5
6111,852.2,730.261,30.7
6112,793.8,563.918,30.7
6113,814.61,361.22,30.4
6114,816.54,147.371,29.9
6115,834.23,0,29.6
6116,810.02,0,29
6117,775.29,0,28.6
6118,780.94,0,28.3
6119,800.14,0,28
6120,770.1,0,27.8
6121,714.38,0,27.5
6122,650.11,0,27.2
6123,602.05,0,27
6124,613.48,0,26.7
6125,639.41,0,26.6
6126,674.7,0,26.5
6127,708.12,41.0823,26.6
6128,781.76,233.373,27.1
6129,800.94,444.841,27.8
6130,823.1,632.658,28.5
6131,807.27,773.23,29.2
6132,894.96,183.35,29.8
6133,852.75,471.451,30.3
6134,838.52,566.448,30.7
6135,858.83,26.6,30.9
6136,843.91,405.1,30.9
6137,818.71,77.3593,30.7
6138,826.85,39.9,30.3
6139,796.17,0,29.9
6140,871.13,0,29.4
6141,805.11,0,29
6142,804.61,0,28.6
6143,822.29,0,28.1
6144,776.54,0,27.6
6145,702.12,0,27.1
6146,687.63,0,26.8
6147,630.36,0,26.5
6148,647.31,0,26.3
6149,642.26,0,26.2
6150,702.53,0,26.2
6151,789.64,38.5882,26.6
6152,825.19,228.427,27.2
6153,863.42,439.182,27.8
6154,819.34,625.83,28.4
6155,814.01,768.375,29
6156,838.84,689.367,29.6
6157,843.87,871.284,30
6158,875.74,824.198,30.4
6159,883.78,709.699,30.6
6160,845.87,544.566,30.7
6161,858.56,343.288,30.5
6162,897.3,133.342,30.1
6163,832.42,0,29.8
6164,869.1,0,29.3
6165,842.65,0,29
6166,795.98,0,28.8
6167,846.49,0,28.6
6168,820.52,0,28.4
6169,751.74,0,28.2
6170,674.24,0,27.9
6171,642.92,0,27.7
6172,645.39,0,27.4
6173,665.55,0,27.1
6174,737.96,0,26.9
6175,805.81,39.3217,27.1
6176,818.1,231.072,27.5
6177,895.77,442.85,28.1
6178,898.5,631.966,28.7
6179,869.06,776.685,29.4
6180,977.68,861.585,30
6181,870.61,880.65,30.5
6182,946.99,832.87,30.8
6183,891.67,719.277,31
6184,862.67,553.332,31
6185,854.01,349.532,30.8
6186,857.44,137.664,30.4
6187,858.19,0,30.2
6188,802.22,0,29.9
6189,804.62,0,29.7
6190,808.65,0,29.4
6191,771.64,0,29.2
6192,780.36,0,28.9
6193,727.78,0,28.7
6194,640.29,0,28.4
6195,627.19,0,28.2
6196,646.02,0,28
6197,620.32,0,28
6198,702.21,0,28
6199,772.25,38.5866,28.4
6200,751.02,230.767,29
6201,856.5,443.706,29.5
6202,772.19,374.872,30
6203,753.39,358.48,30.5
6204,818.24,863.209,30.8
6205,745.64,879.623,31.1
6206,733.91,744.421,31.2
6207,740.72,713.313,31.2
6208,704.65,544.786,31
6209,709.66,340.315,30.7
6210,686.33,128.418,30
6211,635.06,0,29.6
6212,610.34,0,29
6213,624.77,0,28.8
6214,639.78,0,28.6
6215,611.55,0,28.4
6216,656.74,0,28.3
6217,630.37,0,28.2
6218,635.78,0,28.2
6219,647.87,0,28.2
6220,645.01,0,28.2
6221,627.42,0,28.3
6222,672.84,0,28.3
6223,703.42,35.0116,28.6
6224,738.35,223.078,29.1
6225,715.86,432.274,29.5
6226,754.53,619.499,29.9
6227,741.58,769.61,30.2
6228,730.14,853.079,30.5
6229,728.08,870.403,30.6
6230,741.91,818.516,30.7
6231,702.25,476.92,30.6
6232,717.11,350.693,30.4
6233,724.78,240.838,30
6234,664.56,44.65,29.5
6235,639.82,0,29.2
6236,596.3,0,28.9
6237,620.91,0,28.8
6238,623.05,0,28.6
6239,639.87,0,28.6
6240,620.11,0,28.5
6241,629.61,0,28.4
6242,615.81,0,28.4
6243,602.54,0,28.4
6244,609.98,0,28.3
6245,615.66,0,28.3
6246,724.24,0,28.3
6247,778.28,35.7786,28.6
6248,816.86,230.318,29.2
6249,789.98,447.128,29.5
6250,856.38,640.065,29.9
6251,814.39,785.81,30.2
6252,834.32,871.206,30.4
6253,827.76,889.363,30.5
6254,844.74,813.541,30.5
6255,875.7,718.469,30.4
6256,838.54,548.353,30.2
6257,837.88,340.894,29.8
6258,828.98,126.407,29.3
6259,843.34,0,29.1
6260,806.08,0,28.8
6261,789.97,0,28.7
6262,787.55,0,28.5
6263,755.11,0,28.3
6264,749.68,0,28.2
6265,682.37,0,28
6266,613.61,0,27.8
6267,592.13,0,27.6
6268,583.69,0,27.5
6269,604.93,0,27.5
6270,653.02,0,27.6
6271,770.37,36.6746,28
6272,797.27,230.456,28.6
6273,837.93,445.22,29.1
6274,838.06,636.609,29.4
6275,808.82,776.418,29.6
6276,856.36,861.646,29.8
6277,809.6,879.586,29.8
6278,840.93,826.885,29.8
6279,912.57,705.864,29.7
6280,811.28,157.7,29.5
6281,816.41,213.171,29.2
6282,806.52,59.0753,28.8
6283,779.93,0,28.6
6284,804.03,0,28.3
6285,791.25,0,28.2
6286,744.75,0,28.2
6287,771.21,0,28.2
6288,763.54,0,28.2
6289,724.63,0,28.2
6290,632.92,0,28.2
6291,647.07,0,28.2
6292,626.32,0,28.3
6293,651,0,28.3
6294,701.57,0,28.3
6295,796.04,34.607,28.3
6296,890.26,226.477,28.3
6297,872.26,439.98,28.3
6298,889.18,629.562,28.5
6299,824.33,504.199,28.7
6300,857.6,848.18,28.8
6301,832.15,579.493,28.9
6302,858.77,504.09,28.9
6303,887.27,383.709,28.9
6304,847.46,517.872,28.9
6305,828.21,155.057,28.8
6306,825.12,108.698,28.7
6307,811.28,0,28.6
6308,820.9,0,28.5
6309,780.46,0,28.5
6310,763.6,0,28.4
6311,805.1,0,28.3
6312,768.19,0,28.2
6313,720.29,0,28.1
6314,660.36,0,28
6315,625.04,0,27.9
6316,658.67,0,27.8
6317,623.85,0,27.9
6318,720.18,0,28
6319,770.76,31.5657,28.1
6320,828.21,218.867,28.4
6321,842.43,428.913,28.7
6322,825.5,615.223,28.9
6323,851.07,753.052,29.1
6324,899.03,423.214,29.2
6325,806.42,198.55,29.3
6326,829.28,105.45,29.3
6327,823.18,263.618,29.2
6328,881.28,302.317,29
6329,892.94,315.868,28.8
6330,863.15,110.005,28.6
6331,821.43,0,28.4
6332,798.21,0,28.4
6333,818.99,0,28.4
6334,768.88,0,28.4
6335,806.56,0,28.4
6336,784.32,0,28.3
6337,721.74,0,28.2
6338,655.1,0,28.2
6339,666.2,0,28.1
6340,650.47,0,28
6341,673.23,0,28
6342,728.59,0,28
6343,790.17,32.3497,28.1
6344,804.89,221.566,28.4
6345,875.69,431.795,28.6
6346,886.52,279.55,28.8
6347,915.87,128.069,28.9
6348,950.81,288.979,29
6349,892.98,45.6,29
6350,880.86,194.608,29
6351,898.72,86.45,28.9
6352,808.36,108.86,28.7
6353,821.1,84.3484,28.5
